# Radial distribution function in trajectory wolf/nacl/molten/md/NVT/trajectory.nc
# Using selection: name Cl
# r   g(r)   N_ij(r)   N_ji(r)
9.525 0.923539 56.9085 56.9085
9.575 0.921964 57.74 57.74
9.625 0.919774 58.5783 58.5783
9.675 0.913216 59.4192 59.4192
9.725 0.914385 60.27 60.27
9.775 0.91396 61.1291 61.1291
9.825 0.913251 61.9964 61.9964
9.875 0.910283 62.8697 62.8697
9.925 0.911137 63.7526 63.7526
9.975 0.908794 64.6422 64.6422
