# Radial distribution function in trajectory wolf/nacl/molten/md/NVT/trajectory.nc
# Using selection: pairs: name(#1) Na and name(#2) Cl
# r   g(r)   N_ij(r)   N_ji(r)
9.275 1.04187 51.8557 51.8557
9.325 1.02833 52.7354 52.7354
9.375 1.03173 53.6274 53.6274
9.425 1.06317 54.5565 54.5565
9.475 1.06325 55.4956 55.4956
9.525 1.05518 56.4374 56.4374
9.575 1.06466 57.3977 57.3977
9.625 1.07816 58.3803 58.3803
9.675 1.10141 59.3945 59.3945
9.725 1.06597 60.3863 60.3863
9.775 1.0768 61.3985 61.3985
9.825 1.07636 62.4207 62.4207
9.875 1.07272 63.4498 63.4498
9.925 1.09348 64.5095 64.5095
9.975 1.06758 65.5545 65.5545
