# Pressure/atm  V/A^3    σ_P    σ_V
0.0024082960035990636 129143.49796000002 0.04089073226572752 168.647265324886
0.1020498348787088 127714.59892 0.04719981419436386 165.9116876889435
0.197641391087248 126342.33283999996 0.043635471561707016 172.48703434270695
0.30237738429441813 125020.47299999997 0.045566478809742045 182.18395334343415
0.49945578027870446 122476.08032000004 0.042137809626858105 140.514359537727
1.0008722177920673 116878.51532000005 0.04505180100344046 107.51891192923785
