0.0010816121 -0.00025000089
0.003046604 -0.0035500127
0.0051131466 -0.0052000186
0.0072210951 -0.0063000225
0.010039303 -0.0073500263
0.03010962 0.047850171
0.050533283 0.13425048
0.06916139 0.19195069
0.078411217 0.36765131
0.090303999 0.33785121
0.099218543 10.081786
0.2975737 11.369691
0.49942098 11.397391
0.68352276 12.042093
1.0118374 12.187594
2.9874327 12.448294
5.0138387 12.652095
7.0808465 13.237997
9.8443193 12.972796
