# value histogram
0.0 0.01927417695473251
0.9 0.018996913580246914
1.8 0.01908590534979424
2.7 0.01893364197530864
3.6 0.01905298353909465
4.5 0.018929526748971193
5.4 0.018768004115226337
6.3 0.01850874485596708
7.2 0.018109567901234566
8.1 0.017426440329218106
9.0 0.01655195473251029
9.9 0.015685185185185184
10.8 0.014709362139917696
11.700000000000001 0.013731995884773663
12.6 0.012498971193415637
13.5 0.01150411522633745
14.4 0.010011316872427983
15.3 0.008785493827160493
16.2 0.007810185185185185
17.1 0.0066512345679012345
18.0 0.0055462962962962966
18.900000000000002 0.004659979423868313
19.8 0.0038703703703703704
20.7 0.0031990740740740742
21.6 0.0025041152263374487
22.5 0.0020401234567901235
23.400000000000002 0.001587448559670782
24.3 0.001258230452674897
25.2 0.0009367283950617284
26.1 0.0007319958847736626
27.0 0.0005529835390946502
27.900000000000002 0.0003837448559670782
28.8 0.0003148148148148148
29.7 0.0002242798353909465
30.6 0.0001712962962962963
31.5 0.00010339506172839506
32.4 6.481481481481482e-05
33.300000000000004 5.3497942386831277e-05
34.2 3.3436213991769545e-05
35.1 2.5720164609053497e-05
36.0 1.4917695473251029e-05
36.9 1.02880658436214e-05
37.800000000000004 9.77366255144033e-06
38.7 4.11522633744856e-06
39.6 1.02880658436214e-06
40.5 2.57201646090535e-06
41.4 5.1440329218107e-07
42.300000000000004 5.1440329218107e-07
43.2 0.0
44.1 1.02880658436214e-06
45.0 0.0
45.9 5.1440329218107e-07
46.800000000000004 0.0
47.7 0.0
48.6 0.0
49.5 0.0
50.4 0.0
51.300000000000004 0.0
52.2 0.0
53.1 0.0
54.0 0.0
54.9 0.0
55.800000000000004 0.0
56.7 0.0
57.6 0.0
58.5 0.0
59.4 0.0
60.300000000000004 0.0
61.2 0.0
62.1 0.0
63.0 0.0
63.9 0.0
64.8 0.0
65.7 0.0
66.60000000000001 0.0
67.5 0.0
68.4 0.0
69.3 0.0
70.2 0.0
71.10000000000001 0.0
72.0 0.0
72.9 0.0
73.8 0.0
74.7 0.0
75.60000000000001 0.0
76.5 0.0
77.4 0.0
78.3 0.0
79.2 5.1440329218107e-07
80.10000000000001 5.1440329218107e-07
81.0 1.5432098765432098e-06
81.9 2.57201646090535e-06
82.8 4.11522633744856e-06
83.7 3.6008230452674896e-06
84.60000000000001 5.6584362139917696e-06
85.5 1.5946502057613168e-05
86.4 2.520576131687243e-05
87.3 3.9609053497942384e-05
88.2 5.4526748971193414e-05
89.10000000000001 7.098765432098765e-05
90.0 9.310699588477367e-05
90.9 0.0001270576131687243
91.8 0.00020421810699588477
92.7 0.00026646090534979426
93.60000000000001 0.0003647119341563786
94.5 0.0005180041152263374
95.4 0.0006666666666666666
96.3 0.0009156378600823045
97.2 0.0012201646090534979
98.10000000000001 0.0016676954732510287
99.0 0.0020889917695473253
99.9 0.0026959876543209875
100.8 0.003362139917695473
101.7 0.004375514403292181
102.60000000000001 0.00538425925925926
103.5 0.006541152263374486
104.4 0.008093106995884773
105.3 0.009643004115226337
106.2 0.011527263374485596
107.10000000000001 0.013561213991769547
108.0 0.015573559670781893
108.9 0.01783179012345679
109.8 0.020278292181069957
110.7 0.02228395061728395
111.60000000000001 0.02426440329218107
112.5 0.02680761316872428
113.4 0.028055555555555556
114.3 0.0297880658436214
115.2 0.03043672839506173
116.10000000000001 0.03129681069958848
117.0 0.03159825102880658
117.9 0.031335390946502055
118.8 0.03059979423868313
119.7 0.0292309670781893
120.60000000000001 0.028068415637860084
121.5 0.026064814814814815
122.4 0.024152777777777776
123.3 0.02198508230452675
124.2 0.01976388888888889
125.10000000000001 0.017555555555555557
126.0 0.015271604938271606
126.9 0.013119341563786009
127.8 0.011260802469135802
128.70000000000002 0.009311213991769547
129.6 0.007853909465020577
130.5 0.006428497942386831
131.4 0.005274691358024691
132.3 0.004113683127572016
133.20000000000002 0.0032896090534979424
134.1 0.0025437242798353908
135.0 0.0019012345679012346
135.9 0.00148559670781893
136.8 0.0011846707818930042
137.70000000000002 0.0008672839506172839
138.6 0.0006337448559670781
139.5 0.000492798353909465
140.4 0.0003148148148148148
141.3 0.00023816872427983538
142.20000000000002 0.00017849794238683129
143.1 0.00012808641975308642
144.0 8.333333333333333e-05
144.9 6.995884773662551e-05
145.8 3.755144032921811e-05
146.70000000000002 2.3148148148148147e-05
147.6 2.0061728395061728e-05
148.5 7.71604938271605e-06
149.4 8.744855967078189e-06
150.3 5.1440329218107e-06
151.20000000000002 1.5432098765432098e-06
152.1 1.5432098765432098e-06
153.0 1.02880658436214e-06
153.9 1.5432098765432098e-06
154.8 5.1440329218107e-07
155.70000000000002 0.0
156.6 0.0
157.5 0.0
158.4 0.0
159.3 0.0
160.20000000000002 0.0
161.1 0.0
162.0 0.0
162.9 0.0
163.8 0.0
164.70000000000002 0.0
165.6 0.0
166.5 0.0
167.4 0.0
168.3 0.0
169.20000000000002 0.0
170.1 0.0
171.0 0.0
171.9 0.0
172.8 0.0
173.70000000000002 0.0
174.6 0.0
175.5 0.0
176.4 0.0
177.3 0.0
178.20000000000002 0.0
179.1 0.0
