# Pressure/atm  V/A^3    σ_P    σ_V
0.00021950245221128854 133398.39586329108 0.04538642481190443 214.8536269293125
0.09924142180652681 132244.70208860756 0.044099034241493036 230.5601723325185
0.20054215718649004 131270.31583544298 0.0448354803991809 176.48387153547716
0.3013432365781507 130279.36713924052 0.04579103421393617 186.9488169810368
0.4985980104587172 128315.7607189875 0.04622500423102138 218.16570053343173
1.0000217499147745 124103.99486582258 0.04828911666167459 185.16079918731506
