# Pressure/atm  V/A^3    σ_P    σ_V
0.0008825390185540511 134188.6863684211 0.04377674402750435 186.6840852988316
0.09990944075709637 132819.20427368427 0.04458201882736731 174.54723905941862
0.2004748597099001 131381.94881052623 0.044751838845728094 186.92730607714637
0.30120234841549254 130060.73460000005 0.04487057252823686 167.34529856046055
0.4981673998776739 127555.68914736854 0.045328402715277764 168.06401008439585
0.9990804921004599 122244.4192842107 0.04885372513759887 187.24651144806785
