# Pressure/atm  V/A^3    σ_P    σ_V
1.3528517162682882e-05 22844.60566203375 0.04831930317509883 215.0181740718239
0.09989585418477756 21880.739193280628 0.05184706841141137 183.94098455040685
0.2001678951190159 21131.093464653495 0.0549089940352887 170.99311144272082
0.299974017847531 20518.229222377777 0.058284388783355456 157.65466264281437
0.5000199035040013 19569.013946705338 0.06318510592013517 141.11052386202118
0.9995225459364449 18057.829828017155 0.07359005648727106 123.25104097248703
