# value histogram
0.0 0.0160681285190909
0.9 0.016058942408490127
1.8 0.01603138407668781
2.7 0.016250770012212125
3.6 0.016464211993818288
4.5 0.016460969837135662
5.4 0.016305346316369648
6.3 0.016326420334806715
7.2 0.01634263111821984
8.1 0.016065426721855378
9.0 0.015667181809339573
9.9 0.015373766629561985
10.8 0.014766942970463952
11.700000000000001 0.013920740076298755
12.6 0.013012936205163675
13.5 0.012175379062152143
14.4 0.011254606564286564
15.3 0.010205768877457284
16.2 0.009307691476370082
17.1 0.008277226010742347
18.0 0.007216500416076774
18.900000000000002 0.006357869254628178
19.8 0.0056370297521911574
20.7 0.00476921248014179
21.6 0.003964076903956512
22.5 0.0033253720374793313
23.400000000000002 0.002875252618041521
24.3 0.00228518010180372
25.2 0.0019328657422917725
26.1 0.001567582756049324
27.0 0.0012087840831721262
27.900000000000002 0.0009948017421188575
28.8 0.0008062162950794869
29.7 0.0006424873826069101
30.6 0.0005241486636910873
31.5 0.00041229425814051505
32.4 0.0003550161567474684
33.300000000000004 0.00027126044244631526
34.2 0.00021128054381774756
35.1 0.00017399574196755682
36.0 0.00015076028574207562
36.9 0.00011995979725713544
37.800000000000004 0.0001059104516324259
38.7 8.753823043088263e-05
39.6 6.26816958640888e-05
40.5 5.565702305173402e-05
41.4 5.187450692200452e-05
42.300000000000004 6.3222055311193e-05
43.2 4.430947466254553e-05
44.1 3.8365520744399177e-05
45.0 4.214803687412867e-05
45.9 4.430947466254553e-05
46.800000000000004 2.863905069652333e-05
47.7 3.728480185019075e-05
48.6 3.0260129037835967e-05
49.5 2.6477612908106474e-05
50.4 2.8098691249419115e-05
51.300000000000004 2.9179410143627543e-05
52.2 2.2154737331272764e-05
53.1 2.1074018437064336e-05
54.0 2.2695096778376978e-05
54.9 2.431617511968962e-05
55.800000000000004 1.999329954285591e-05
56.7 1.1887907836292703e-05
57.6 1.4049345624709558e-05
58.5 2.3775815672585405e-05
59.4 1.56704239660222e-05
60.300000000000004 1.0266829494980061e-05
61.2 1.1347548389188489e-05
62.1 1.0807188942084275e-05
63.0 1.0266829494980061e-05
63.9 2.0533658989960123e-05
64.8 1.7831861754439054e-05
65.7 1.6751142860230626e-05
66.60000000000001 1.9452940095751695e-05
67.5 2.2154737331272764e-05
68.4 2.2154737331272764e-05
69.3 2.9179410143627543e-05
70.2 2.4856534566793833e-05
71.10000000000001 3.0260129037835967e-05
72.0 3.0260129037835967e-05
72.9 2.2154737331272764e-05
73.8 3.458300461466968e-05
74.7 4.430947466254553e-05
75.60000000000001 4.1067317979920245e-05
76.5 4.3769115215441314e-05
77.4 4.863235023937924e-05
78.3 5.349558526331716e-05
79.2 6.26816958640888e-05
80.10000000000001 7.024672812354779e-05
81.0 6.0520258075671934e-05
81.9 8.051355761852784e-05
82.8 8.591715208956998e-05
83.7 9.672434103165426e-05
84.60000000000001 0.00012050015670423966
85.5 0.00013671094011736607
86.4 0.00015238136408338827
87.3 0.0001853432903567453
88.2 0.000212361262711956
89.10000000000001 0.000275583318023149
90.0 0.00031286811987333977
90.9 0.0004252628848710162
91.8 0.0005117203964076904
92.7 0.0005889917973435929
93.60000000000001 0.0008332342674346975
94.5 0.0009899385070949195
95.4 0.0012233737882439398
96.3 0.0014989571062670889
97.2 0.001964746949670921
98.10000000000001 0.002331651014254682
99.0 0.0029817034291210512
99.9 0.0035036906550237217
100.8 0.004347191751953399
101.7 0.005380359014816656
102.60000000000001 0.006285461088716214
103.5 0.007582864121213432
104.4 0.008996444434838054
105.3 0.010569971144805524
106.2 0.012129448509148285
107.10000000000001 0.013860760177670186
108.0 0.015740670694145746
108.9 0.017812949173790404
109.8 0.019726361975986425
110.7 0.021402016621456594
111.60000000000001 0.023432147064227124
112.5 0.024902465119797688
113.4 0.02609503841955669
114.3 0.027639926078827638
115.2 0.028354281267899406
116.10000000000001 0.02874874366428548
117.0 0.029035134171250716
117.9 0.028903286466157287
118.8 0.02792901838302839
119.7 0.027162248327587513
120.60000000000001 0.026084771590061707
121.5 0.024423166290216253
122.4 0.022863688925873493
123.3 0.021172904215884407
124.2 0.019198430796165608
125.10000000000001 0.0173893073672607
126.0 0.015324593919875501
126.9 0.013502501864240093
127.8 0.011828468297111238
128.70000000000002 0.010052847153926792
129.6 0.008731668305756989
130.5 0.007412650895375604
131.4 0.00610281959559499
132.3 0.005166917033210492
133.20000000000002 0.004276404664382748
134.1 0.0034658654937264268
135.0 0.0027444856318423016
135.9 0.0023154402308415557
136.8 0.001815067382823054
137.70000000000002 0.001542185862035426
138.6 0.0011542077790146004
139.5 0.0009650819725281258
140.4 0.0007808194010655888
141.3 0.0006360030692416595
142.20000000000002 0.0004944288941003556
143.1 0.0003933816774918676
144.0 0.0003117874009791313
144.9 0.0002718008018934195
145.8 0.0002091191060293307
146.70000000000002 0.0001658903502609936
147.6 0.00013833201845867872
148.5 0.0001064508110795301
149.4 0.00010699117052663432
150.3 7.673104148879835e-05
151.20000000000002 7.348888480617307e-05
152.1 5.781846084015087e-05
153.0 4.3769115215441314e-05
153.9 3.5123364061773894e-05
154.8 3.5123364061773894e-05
155.70000000000002 2.5396894013898046e-05
156.6 1.6751142860230626e-05
157.5 1.4589705071813771e-05
158.4 1.1347548389188489e-05
159.3 7.565032259458992e-06
160.20000000000002 9.726470047875848e-06
161.1 5.943953918146351e-06
162.0 5.4035944710421375e-06
162.9 5.4035944710421375e-06
163.8 3.782516129729496e-06
164.70000000000002 3.2421566826252825e-06
165.6 4.32287557683371e-06
166.5 1.6210783413126413e-06
