  212  1120.777483  1095.511397
  213  1121.556479  1095.511825
  214  1122.815688  1096.061132
  215  1122.816817  1096.062564
  216  1122.819232  1096.063457
  217  1125.742951  1097.155060
  218  1125.746277  1097.157462
  219  1125.749237  1097.158033
  220  1128.717216  1097.765865
  221  1128.721175  1097.766707
  222  1188.994283  1120.736303
  223  1188.996788  1120.981183
  224  1189.003393  1120.982661
  225  1191.480351  1120.996620
  226  1191.481977  1120.997354
  227  1191.488106  1120.998983
  228  1192.262221  1121.343058
  229  1192.263661  1121.345208
  230  1192.269020  1121.346138
  231  1194.213903  1121.507821
  232  1194.219251  1121.508511
  233  1196.159285  1121.511887
  234  1298.858978  1432.573905
  235  1298.860599  1432.574995
  236  1298.919017  1432.636449
  237  1298.921036  1432.637922
  238  1298.922530  1432.639261
  239  1301.421989  1432.700425
  240  1301.423167  1432.716639
  241  1301.424876  1432.717010
  242  1303.441714  1432.719421
  243  1305.087253  1432.883179
  244  1305.087391  1432.883733
  245  1305.087711  1432.884640
  246  1313.244390  1450.058213
  247  1313.387530  1450.689798
  248  1313.389155  1450.690047
  249  1313.391013  1450.692605
  250  1314.166052  1450.729934
  251  1314.169023  1450.731538
  252  1314.176810  1450.732135
  253  1314.275917  1451.264226
  254  1314.282382  1451.265745
  255  1314.283665  1451.278107
  256  1314.642719  1451.278903
  257  1314.652170  1451.279530
  258  1418.957912  1554.003262
  259  1418.960034  1554.003943
  260  1418.996073  1554.109803
  261  1421.025964  1554.110117
  262  1421.042549  1554.111835
  263  1421.044908  1554.270908
  264  1421.421653  1554.331893
  265  1433.447839  1554.333158
  266  1433.464217  1554.334291
  267  1433.468101  1554.353574
  268  1437.460696  1554.354233
  269  1437.483717  1554.354870
  270  1497.605756  1673.402582
  271  1497.612283  1673.403040
  272  1497.802416  1673.405483
  273  1497.803327  1673.409292
  274  1497.804481  1673.409823
  275  1498.037677  1673.543514
  276  1498.038273  1673.544928
  277  1498.042735  1673.545762
  278  1498.601152  1674.116547
  279  1498.603561  1674.118794
  280  1498.603844  1674.121152
  281  1499.059570  1674.341450
  282  3175.394607  3193.443347
  283  3175.395085  3193.452414
  284  3175.395538  3193.460739
  285  3175.523835  3193.484200
  286  3175.623606  3195.678598
  287  3175.623970  3195.680174
  288  3175.624494  3195.928382
  289  3175.685112  3195.936639
  290  3175.685295  3195.944906
  291  3175.685934  3196.280457
  292  3175.692003  3196.283988
  293  3175.693572  3196.285813
  294  3200.232932  3202.871733
  295  3200.233346  3202.879027
  296  3200.233963  3202.887011
  297  3200.260400  3203.362311
  298  3200.260758  3203.364299
  299  3200.261154  3203.366514
  300  3200.297565  3204.090800
  301  3200.298338  3204.092114
  302  3200.575822  3204.626864
  303  3200.576125  3205.372291
  304  3200.576476  3205.382084
  305  3200.731707  3205.389441
