# value histogram
0.0 0.018405349794238683
0.9 0.018346707818930042
1.8 0.018476851851851852
2.7 0.01828343621399177
3.6 0.01816718106995885
4.5 0.018169753086419754
5.4 0.01813888888888889
6.3 0.017808641975308643
7.2 0.017316872427983538
8.1 0.016977880658436213
9.0 0.01616872427983539
9.9 0.015371913580246914
10.8 0.014594135802469136
11.700000000000001 0.01351440329218107
12.6 0.012580246913580248
13.5 0.011574074074074073
14.4 0.010318930041152263
15.3 0.00925977366255144
16.2 0.008099279835390947
17.1 0.007172325102880658
18.0 0.006197530864197531
18.900000000000002 0.005228395061728395
19.8 0.004481481481481481
20.7 0.003729938271604938
21.6 0.0030725308641975308
22.5 0.00251440329218107
23.400000000000002 0.0020015432098765434
24.3 0.0016085390946502058
25.2 0.0013703703703703703
26.1 0.0010298353909465022
27.0 0.0008040123456790123
27.900000000000002 0.0005982510288065843
28.8 0.00047222222222222224
29.7 0.00037397119341563785
30.6 0.0002860082304526749
31.5 0.00022119341563786008
32.4 0.00016563786008230453
33.300000000000004 0.0001080246913580247
34.2 8.23045267489712e-05
35.1 7.150205761316872e-05
36.0 4.3209876543209875e-05
36.9 3.6522633744855964e-05
37.800000000000004 2.8806584362139917e-05
38.7 2.211934156378601e-05
39.6 1.1316872427983539e-05
40.5 6.172839506172839e-06
41.4 4.11522633744856e-06
42.300000000000004 3.0864197530864196e-06
43.2 2.57201646090535e-06
44.1 4.11522633744856e-06
45.0 1.02880658436214e-06
45.9 2.05761316872428e-06
46.800000000000004 2.57201646090535e-06
47.7 5.1440329218107e-07
48.6 5.1440329218107e-07
49.5 0.0
50.4 0.0
51.300000000000004 5.1440329218107e-07
52.2 0.0
53.1 5.1440329218107e-07
54.0 1.02880658436214e-06
54.9 0.0
55.800000000000004 0.0
56.7 0.0
57.6 1.02880658436214e-06
58.5 0.0
59.4 5.1440329218107e-07
60.300000000000004 0.0
61.2 0.0
62.1 5.1440329218107e-07
63.0 5.1440329218107e-07
63.9 1.5432098765432098e-06
64.8 1.02880658436214e-06
65.7 1.5432098765432098e-06
66.60000000000001 2.57201646090535e-06
67.5 1.02880658436214e-06
68.4 2.57201646090535e-06
69.3 3.6008230452674896e-06
70.2 2.57201646090535e-06
71.10000000000001 4.6296296296296296e-06
72.0 6.172839506172839e-06
72.9 1.0802469135802469e-05
73.8 1.1316872427983539e-05
74.7 1.183127572016461e-05
75.60000000000001 1.54320987654321e-05
76.5 1.3374485596707819e-05
77.4 1.4403292181069958e-05
78.3 2.1604938271604937e-05
79.2 2.623456790123457e-05
80.10000000000001 2.366255144032922e-05
81.0 3.240740740740741e-05
81.9 3.60082304526749e-05
82.8 5.401234567901235e-05
83.7 6.17283950617284e-05
84.60000000000001 6.635802469135803e-05
85.5 5.864197530864198e-05
86.4 9.207818930041152e-05
87.3 0.00012448559670781892
88.2 0.00014763374485596707
89.10000000000001 0.00016512345679012345
90.0 0.00021502057613168724
90.9 0.0002921810699588477
91.8 0.00035853909465020575
92.7 0.00043569958847736623
93.60000000000001 0.0005766460905349795
94.5 0.0007206790123456791
95.4 0.0009408436213991769
96.3 0.0012515432098765432
97.2 0.0015617283950617284
98.10000000000001 0.0019753086419753087
99.0 0.0024953703703703705
99.9 0.0031414609053497943
100.8 0.0040180041152263375
101.7 0.004870884773662551
102.60000000000001 0.0058698559670781894
103.5 0.007127057613168724
104.4 0.008587448559670781
105.3 0.010169753086419753
106.2 0.01198045267489712
107.10000000000001 0.013780349794238683
108.0 0.015623971193415638
108.9 0.01775051440329218
109.8 0.019759259259259258
110.7 0.0219320987654321
111.60000000000001 0.023834876543209878
112.5 0.025564814814814815
113.4 0.027222736625514405
114.3 0.028492798353909464
115.2 0.029561213991769548
116.10000000000001 0.029848251028806585
117.0 0.029963477366255143
117.9 0.029863168724279836
118.8 0.029292181069958848
119.7 0.028315843621399175
120.60000000000001 0.027041152263374484
121.5 0.02523971193415638
122.4 0.023574588477366255
123.3 0.021440843621399176
124.2 0.01941872427983539
125.10000000000001 0.017506687242798354
126.0 0.015377057613168724
126.9 0.013381687242798354
127.8 0.011708847736625514
128.70000000000002 0.009814300411522633
129.6 0.008266460905349795
130.5 0.006879115226337449
131.4 0.005727880658436214
132.3 0.004700102880658436
133.20000000000002 0.0038127572016460904
134.1 0.003036008230452675
135.0 0.002478395061728395
135.9 0.0018734567901234568
136.8 0.001492283950617284
137.70000000000002 0.001169753086419753
138.6 0.0008554526748971193
139.5 0.0007309670781893004
140.4 0.0005828189300411523
141.3 0.0004295267489711934
142.20000000000002 0.00033487654320987656
143.1 0.00026440329218106994
144.0 0.00020627572016460906
144.9 0.00016152263374485598
145.8 0.00013168724279835392
146.70000000000002 0.00010390946502057613
147.6 8.281893004115227e-05
148.5 7.664609053497943e-05
149.4 6.121399176954733e-05
150.3 5.041152263374486e-05
151.20000000000002 3.8580246913580246e-05
152.1 3.8065843621399174e-05
153.0 2.520576131687243e-05
153.9 1.954732510288066e-05
154.8 1.8518518518518518e-05
155.70000000000002 1.9032921810699587e-05
156.6 1.388888888888889e-05
