# Pressure/atm  V/A^3    σ_P    σ_V
0.0005538458123031763 25548.953778922125 0.06256319835322653 141.63458229979756
0.10106559159063938 25076.643341265975 0.06542355911595349 139.33128162783638
0.19961093119929818 24641.71472242767 0.06650281998643612 132.5834618912127
0.29916560458698527 24233.592041795877 0.06870211809969354 119.91195644402121
0.49967221474358237 23589.072301669778 0.07165856012771571 121.73977223609769
0.9993173034678329 22226.720271772712 0.0804303670228598 120.71371104580255
