# Pressure/atm  V/A^3    σ_P    σ_V
0.00039349794667152056 22961.100335166546 0.05030264793577492 203.97876992692994
0.09994898067107014 22055.059732926715 0.05414705593878701 183.24620416618066
0.2001779915259324 21359.59190690934 0.05614393116245366 168.55911390324363
0.3001467945539914 20766.47163943612 0.05976243288947254 153.80238657664339
0.5002635591588621 19833.374308768987 0.06524764186156914 144.77872132771367
0.99998523698606 18321.445190580846 0.07641181618584095 128.7044754276112
