# value histogram
0.0 0.01857664609053498
0.9 0.0187309670781893
1.8 0.018748971193415637
2.7 0.018790123456790122
3.6 0.01893672839506173
4.5 0.018565843621399177
5.4 0.018623971193415637
6.3 0.018361625514403294
7.2 0.01814917695473251
8.1 0.017617283950617284
9.0 0.01694650205761317
9.9 0.01609156378600823
10.8 0.015054526748971193
11.700000000000001 0.013972736625514404
12.6 0.012893004115226337
13.5 0.011582818930041152
14.4 0.01032201646090535
15.3 0.009119341563786009
16.2 0.007829732510288066
17.1 0.006654835390946502
18.0 0.005705761316872428
18.900000000000002 0.00474022633744856
19.8 0.00383641975308642
20.7 0.003132716049382716
21.6 0.002426440329218107
22.5 0.0019218106995884774
23.400000000000002 0.0015205761316872428
24.3 0.001205246913580247
25.2 0.0008827160493827161
26.1 0.0006707818930041153
27.0 0.0005257201646090535
27.900000000000002 0.0003616255144032922
28.8 0.0002602880658436214
29.7 0.0001882716049382716
30.6 0.00011882716049382716
31.5 9.516460905349794e-05
32.4 6.635802469135803e-05
33.300000000000004 3.755144032921811e-05
34.2 1.954732510288066e-05
35.1 1.5946502057613168e-05
36.0 1.3374485596707819e-05
36.9 7.71604938271605e-06
37.800000000000004 6.6872427983539096e-06
38.7 3.6008230452674896e-06
39.6 5.1440329218107e-07
40.5 0.0
41.4 5.1440329218107e-07
42.300000000000004 0.0
43.2 5.1440329218107e-07
44.1 0.0
45.0 0.0
45.9 0.0
46.800000000000004 0.0
47.7 0.0
48.6 0.0
49.5 0.0
50.4 0.0
51.300000000000004 0.0
52.2 0.0
53.1 0.0
54.0 0.0
54.9 0.0
55.800000000000004 0.0
56.7 0.0
57.6 0.0
58.5 0.0
59.4 0.0
60.300000000000004 0.0
61.2 0.0
62.1 0.0
63.0 0.0
63.9 0.0
64.8 0.0
65.7 0.0
66.60000000000001 0.0
67.5 0.0
68.4 0.0
69.3 0.0
70.2 0.0
71.10000000000001 0.0
72.0 0.0
72.9 0.0
73.8 0.0
74.7 0.0
75.60000000000001 0.0
76.5 0.0
77.4 0.0
78.3 0.0
79.2 0.0
80.10000000000001 1.02880658436214e-06
81.0 5.1440329218107e-07
81.9 0.0
82.8 4.6296296296296296e-06
83.7 5.1440329218107e-06
84.60000000000001 5.6584362139917696e-06
85.5 8.744855967078189e-06
86.4 1.54320987654321e-05
87.3 1.954732510288066e-05
88.2 2.8806584362139917e-05
89.10000000000001 4.269547325102881e-05
90.0 6.944444444444444e-05
90.9 0.00010596707818930041
91.8 0.0001368312757201646
92.7 0.0002037037037037037
93.60000000000001 0.00029063786008230453
94.5 0.00040380658436213994
95.4 0.0005637860082304527
96.3 0.0007818930041152264
97.2 0.001036008230452675
98.10000000000001 0.001419753086419753
99.0 0.0019176954732510287
99.9 0.002454732510288066
100.8 0.0031013374485596708
101.7 0.003980967078189301
102.60000000000001 0.005125
103.5 0.006291666666666667
104.4 0.00766358024691358
105.3 0.009378086419753087
106.2 0.011279320987654322
107.10000000000001 0.013265432098765432
108.0 0.015404835390946501
108.9 0.01777314814814815
109.8 0.020201131687242798
110.7 0.02270679012345679
111.60000000000001 0.024825617283950618
112.5 0.02682716049382716
113.4 0.028850308641975308
114.3 0.030238168724279837
115.2 0.03139351851851852
116.10000000000001 0.03220627572016461
117.0 0.03232870370370371
117.9 0.03219701646090535
118.8 0.03120627572016461
119.7 0.030133230452674898
120.60000000000001 0.028329732510288065
121.5 0.02667901234567901
122.4 0.024383744855967077
123.3 0.022116255144032922
124.2 0.019657407407407408
125.10000000000001 0.01740380658436214
126.0 0.015160493827160493
126.9 0.012890946502057613
127.8 0.010893004115226337
128.70000000000002 0.009179012345679012
129.6 0.007453189300411523
130.5 0.0060298353909465025
131.4 0.0047782921810699585
132.3 0.0038693415637860084
133.20000000000002 0.0030113168724279836
134.1 0.0023652263374485598
135.0 0.0017849794238683128
135.9 0.001337448559670782
136.8 0.0009742798353909465
137.70000000000002 0.0007289094650205761
138.6 0.0005051440329218107
139.5 0.000375
140.4 0.0002813786008230453
141.3 0.00018569958847736625
142.20000000000002 0.00013786008230452676
143.1 8.847736625514404e-05
144.0 5.2983539094650204e-05
144.9 3.909465020576132e-05
145.8 2.366255144032922e-05
146.70000000000002 1.8518518518518518e-05
147.6 1.54320987654321e-05
148.5 1.2860082304526749e-05
149.4 5.6584362139917696e-06
150.3 3.6008230452674896e-06
151.20000000000002 5.1440329218107e-07
152.1 5.1440329218107e-07
153.0 0.0
153.9 0.0
154.8 0.0
155.70000000000002 0.0
156.6 0.0
157.5 0.0
158.4 0.0
159.3 0.0
160.20000000000002 0.0
161.1 0.0
162.0 0.0
162.9 0.0
163.8 0.0
164.70000000000002 0.0
165.6 0.0
166.5 0.0
167.4 0.0
168.3 0.0
169.20000000000002 0.0
170.1 0.0
171.0 0.0
171.9 0.0
172.8 0.0
173.70000000000002 0.0
174.6 0.0
175.5 0.0
176.4 0.0
177.3 0.0
178.20000000000002 0.0
179.1 0.0
