# Pressure/atm  V/A^3    σ_P    σ_V
0.0010684721343164048 132476.7405012656 0.04475448653047374 211.8715310925563
0.09921729300359308 131301.0241088606 0.045042887359738396 219.10604627320186
0.20051469272794253 130289.01603797471 0.04558433896857432 191.84760236106928
0.2986829727357311 129201.69143797447 0.04522284563078649 196.30291681878973
0.49968992066211826 127177.63429113929 0.04598134077150002 237.4931058212778
1.0004788378717044 122755.93468860743 0.04903392643248957 297.89437395177725
