#Coor		Free	+/-		Prob		+/-
16.166667	38.354484	0.315564	0.000000	0.000000
16.500000	37.746671	0.315558	0.000000	0.000000
16.833333	37.166159	0.316292	0.000000	0.000000
17.166667	36.939015	0.318846	0.000000	0.000000
17.500000	36.893346	0.320658	0.000000	0.000000
17.833333	37.108460	0.319567	0.000000	0.000000
18.166667	37.420265	0.322566	0.000000	0.000000
18.500000	37.710878	0.322726	0.000000	0.000000
18.833333	37.800708	0.323733	0.000000	0.000000
19.166667	37.693795	0.322871	0.000000	0.000000
19.500000	37.558118	0.324745	0.000000	0.000000
19.833333	37.440137	0.326534	0.000000	0.000000
#Window		Free	+/-	
#0	0.000000	0.000000
#1	-0.404336	0.008265
#2	-0.398087	0.016391
#3	-0.424523	0.021634
#4	-0.447293	0.025501
#5	-0.423876	0.027811
#6	-0.392964	0.030863
#7	-0.397220	0.035127
#8	-0.399796	0.039324
#9	-0.379224	0.044737
#10	-0.352284	0.050508
#11	-0.315619	0.055801
#12	-0.239391	0.059420
#13	-0.136285	0.058857
#14	-0.031695	0.059179
#15	0.060628	0.060925
#16	0.103248	0.062068
#17	0.094079	0.063394
#18	0.002379	0.065562
#19	-0.110956	0.067393
#20	-0.181793	0.068558
#21	-0.294806	0.070204
#22	-0.403168	0.073319
#23	-0.456919	0.076863
#24	-0.491856	0.080540
#25	-0.476948	0.083782
#26	-0.413953	0.085560
#27	-0.303758	0.086807
#28	-0.171159	0.087860
#29	-0.062562	0.087655
#30	-0.021649	0.087677
#31	-0.076213	0.090408
#32	-0.161888	0.092599
#33	-0.286880	0.093436
#34	-0.419613	0.094853
#35	-0.541278	0.096904
#36	-0.660112	0.099302
#37	-0.732139	0.101855
#38	-0.703333	0.104163
#39	-0.597712	0.105513
#40	-0.434148	0.107048
#41	-0.189643	0.109412
#42	-0.007783	0.110491
#43	0.063529	0.111221
#44	0.146867	0.111237
#45	0.229324	0.114414
#46	0.279821	0.119051
#47	0.223585	0.122101
#48	0.118124	0.125782
#49	0.153789	0.127809
#50	0.400393	0.128131
#51	0.792939	0.128614
#52	1.323736	0.130273
#53	1.930156	0.131466
#54	2.418953	0.131249
#55	3.054222	0.133029
#56	3.990136	0.136159
#57	5.326223	0.144661
#58	8.574131	0.205851
#59	13.015454	0.212509
#60	17.859954	0.213950
#61	20.594018	0.247834
#62	18.473212	0.280654
#63	17.478851	0.281402
#64	16.891520	0.280923
#65	16.246212	0.282775
#66	15.556657	0.284095
#67	15.147058	0.283916
#68	15.022543	0.285262
#69	15.097311	0.286902
#70	15.338250	0.286724
#71	15.711979	0.285963
#72	15.971475	0.284637
#73	15.977917	0.284572
#74	15.936509	0.283809
#75	15.918437	0.282010
#76	15.896109	0.282127
#77	15.849306	0.283256
#78	15.698208	0.283549
#79	15.471949	0.284620
#80	15.231358	0.285840
#81	15.043185	0.286070
#82	14.992895	0.286156
#83	15.052151	0.286225
#84	15.171413	0.287617
#85	15.306722	0.290469
#86	15.415249	0.291896
#87	15.574285	0.291988
#88	15.738770	0.293506
#89	15.807838	0.294999
#90	15.803925	0.295595
#91	15.760759	0.297630
#92	15.724908	0.298351
#93	15.726066	0.299367
#94	15.849678	0.301358
#95	16.177734	0.303414
#96	16.677803	0.304188
#97	17.171641	0.301572
#98	17.573925	0.300662
#99	18.191350	0.302346
#100	19.094167	0.300029
#101	20.413272	0.301366
#102	22.331193	0.306168
#103	26.298696	0.307302
#104	30.825825	0.308472
#105	35.723636	0.309334
#106	39.158824	0.328118
#107	38.404934	0.329486
#108	37.814754	0.331732
#109	37.227876	0.333004
#110	36.640051	0.333807
#111	36.293522	0.335522
#112	36.167437	0.337412
#113	36.242941	0.337818
#114	36.495876	0.338477
#115	36.799693	0.340297
#116	37.005756	0.340616
#117	36.996523	0.340848
#118	36.873779	0.341600
#119	36.747925	0.343508
#120	37.105051	0.344413
