#Coor		Free	+/-		Prob		+/-
16.166667	0.193313	0.051311	0.018760	0.001615
16.500000	0.171835	0.050548	0.019448	0.001643
16.833333	0.285653	0.050985	0.016068	0.001374
17.166667	0.552796	0.054303	0.010265	0.000931
17.500000	0.801536	0.056994	0.006763	0.000643
17.833333	0.993661	0.057734	0.004900	0.000468
18.166667	1.085724	0.058043	0.004199	0.000400
18.500000	1.218313	0.060694	0.003362	0.000339
18.833333	1.318742	0.064646	0.002840	0.000302
19.166667	1.388129	0.066505	0.002528	0.000280
19.500000	1.415143	0.067783	0.002416	0.000276
19.833333	1.259546	0.068852	0.003137	0.000362
#Window		Free	+/-	
#0	0.000000	0.000000
#1	-0.369010	0.008014
#2	-0.307554	0.019065
#3	-0.298113	0.025408
#4	-0.322878	0.031687
#5	-0.404622	0.037636
#6	-0.493491	0.041536
#7	-0.561848	0.043556
#8	-0.622819	0.045490
#9	-0.661227	0.047465
#10	-0.684341	0.049950
#11	-0.711693	0.054171
#12	-0.741270	0.058345
#13	-0.759615	0.061398
#14	-0.768182	0.063567
#15	-0.740533	0.063291
#16	-0.675279	0.062255
#17	-0.645734	0.063953
#18	-0.646701	0.067066
#19	-0.661274	0.069531
#20	-0.731925	0.071931
#21	-0.815067	0.073421
#22	-0.897911	0.074401
#23	-0.904876	0.077635
#24	-0.857369	0.081308
#25	-0.793082	0.082626
#26	-0.687862	0.085126
#27	-0.613443	0.087977
#28	-0.546763	0.090013
#29	-0.487483	0.092164
#30	-0.483129	0.093257
#31	-0.551264	0.093529
#32	-0.632801	0.094288
#33	-0.677404	0.094297
#34	-0.715279	0.094553
#35	-0.767763	0.094929
#36	-0.782152	0.093980
#37	-0.795548	0.095004
#38	-0.825305	0.096347
#39	-0.854579	0.097400
#40	-0.891821	0.098633
#41	-0.924492	0.101221
#42	-0.946641	0.103807
#43	-0.887527	0.104909
#44	-0.768829	0.105555
#45	-0.643201	0.104985
#46	-0.529472	0.104798
#47	-0.512597	0.106074
#48	-0.553101	0.107453
#49	-0.634337	0.109261
#50	-0.729495	0.111553
#51	-0.710976	0.111780
#52	-0.617235	0.109624
#53	-0.630196	0.110530
#54	-0.830340	0.111182
#55	-1.097958	0.111333
#56	-1.331192	0.112967
#57	-1.386967	0.113579
#58	-1.231943	0.113840
#59	-0.991696	0.114658
#60	-0.750560	0.111985
#61	-0.545130	0.107809
#62	-0.650851	0.105992
#63	-1.001119	0.104132
#64	-1.260130	0.102046
#65	-1.328291	0.100700
#66	-1.224893	0.099659
#67	-1.034652	0.099338
#68	-0.854783	0.098839
#69	-0.675480	0.097466
#70	-0.481562	0.097687
#71	-0.362879	0.097762
#72	-0.313960	0.096703
#73	-0.347607	0.095184
#74	-0.382732	0.094042
#75	-0.418300	0.092134
#76	-0.500092	0.090682
#77	-0.583089	0.090373
#78	-0.626185	0.091461
#79	-0.614942	0.091370
#80	-0.562610	0.089337
#81	-0.507574	0.088461
#82	-0.504080	0.088050
#83	-0.552817	0.087971
#84	-0.605315	0.086412
#85	-0.647778	0.085904
#86	-0.669666	0.087160
#87	-0.639186	0.087004
#88	-0.551703	0.085808
#89	-0.441107	0.085330
#90	-0.373122	0.084695
#91	-0.415587	0.084107
#92	-0.518944	0.085207
#93	-0.623351	0.085179
#94	-0.729712	0.082991
#95	-0.771980	0.081436
#96	-0.716606	0.082549
#97	-0.716012	0.083843
#98	-0.884333	0.083894
#99	-1.066686	0.084593
#100	-1.171073	0.083897
#101	-1.165413	0.082135
#102	-1.031121	0.082254
#103	-0.809297	0.083886
#104	-0.568537	0.086595
#105	-0.428642	0.088568
#106	-0.549526	0.090843
#107	-0.860153	0.092490
#108	-1.134597	0.093097
#109	-1.248120	0.091953
#110	-1.204568	0.089174
#111	-1.026225	0.087959
#112	-0.766336	0.089630
#113	-0.540730	0.091854
#114	-0.392699	0.094774
#115	-0.282271	0.097206
#116	-0.164199	0.098577
#117	-0.078187	0.099881
#118	-0.029138	0.101796
#119	-0.098298	0.102845
#120	0.242176	0.103017
