#Coor		Free	+/-		Prob		+/-
16.166667	5.774174	0.240686	0.000003	0.000001
16.500000	5.531952	0.242587	0.000005	0.000002
16.833333	5.450740	0.242522	0.000005	0.000002
17.166667	5.417405	0.241758	0.000006	0.000003
17.500000	5.340736	0.242900	0.000007	0.000003
17.833333	4.999191	0.240436	0.000012	0.000005
18.166667	4.759453	0.241105	0.000017	0.000008
18.500000	4.773250	0.243843	0.000017	0.000008
18.833333	4.943655	0.246852	0.000013	0.000006
19.166667	5.286128	0.249854	0.000007	0.000003
19.500000	5.494886	0.254050	0.000005	0.000002
19.833333	5.524104	0.254186	0.000005	0.000002
#Window		Free	+/-	
#0	0.000000	0.000000
#1	-0.350561	0.007373
#2	-0.273109	0.017764
#3	-0.285049	0.025055
#4	-0.361126	0.029192
#5	-0.452689	0.031717
#6	-0.515244	0.036056
#7	-0.565697	0.040561
#8	-0.587571	0.044567
#9	-0.533428	0.047372
#10	-0.443174	0.049907
#11	-0.364097	0.053258
#12	-0.276517	0.056624
#13	-0.192539	0.059469
#14	-0.138843	0.060559
#15	-0.120802	0.062160
#16	-0.115770	0.062928
#17	-0.132995	0.062412
#18	-0.136665	0.063317
#19	-0.110756	0.065508
#20	-0.079269	0.068132
#21	-0.060854	0.070172
#22	-0.070762	0.072422
#23	-0.078911	0.075657
#24	-0.071994	0.077208
#25	-0.027840	0.077418
#26	0.066427	0.080590
#27	0.193319	0.084688
#28	0.345152	0.085225
#29	0.486980	0.085292
#30	0.581667	0.087279
#31	0.605011	0.088948
#32	0.555878	0.090304
#33	0.494597	0.091869
#34	0.428560	0.092604
#35	0.352435	0.091379
#36	0.302696	0.091073
#37	0.272516	0.092628
#38	0.262604	0.094498
#39	0.269880	0.094910
#40	0.309588	0.095679
#41	0.407135	0.097423
#42	0.569550	0.098653
#43	0.796445	0.099562
#44	0.990809	0.099776
#45	1.114170	0.100593
#46	1.222735	0.103672
#47	1.301973	0.106394
#48	1.270652	0.109789
#49	1.087752	0.111427
#50	0.851934	0.113644
#51	0.662352	0.116189
#52	0.586539	0.118263
#53	0.728656	0.119962
#54	1.184161	0.121408
#55	1.999125	0.122418
#56	3.312164	0.127060
#57	5.357093	0.163387
#58	7.206741	0.183853
#59	7.591237	0.183255
#60	7.100434	0.184904
#61	6.069008	0.183995
#62	5.014542	0.182375
#63	4.137430	0.180924
#64	3.463660	0.181362
#65	3.014176	0.182138
#66	2.799433	0.183799
#67	2.766360	0.185883
#68	2.733419	0.186954
#69	2.546420	0.188005
#70	2.304482	0.189115
#71	2.152487	0.190104
#72	2.181572	0.190201
#73	2.382059	0.189456
#74	2.660075	0.190302
#75	2.844270	0.190818
#76	2.810557	0.190289
#77	2.666907	0.191178
#78	2.508402	0.192192
#79	2.393844	0.192835
#80	2.355581	0.193766
#81	2.370309	0.196266
#82	2.385926	0.198116
#83	2.403350	0.198927
#84	2.436402	0.199010
#85	2.514573	0.199584
#86	2.663881	0.200745
#87	2.854272	0.201283
#88	3.040178	0.201165
#89	3.188570	0.202009
#90	3.297487	0.204454
#91	3.351548	0.204531
#92	3.281909	0.205980
#93	3.115251	0.207105
#94	2.893758	0.206791
#95	2.730355	0.207488
#96	2.717096	0.209825
#97	2.898856	0.212433
#98	3.315628	0.214190
#99	4.018529	0.215837
#100	5.162091	0.216844
#101	6.907400	0.231959
#102	8.899371	0.244879
#103	9.550475	0.247719
#104	8.873330	0.250361
#105	7.810391	0.250793
#106	6.752622	0.254003
#107	5.937148	0.257332
#108	5.378551	0.260886
#109	5.050324	0.263469
#110	4.899443	0.264255
#111	4.843311	0.263325
#112	4.787290	0.263091
#113	4.555289	0.261890
#114	4.276834	0.261301
#115	4.175799	0.262785
#116	4.261866	0.265315
#117	4.500097	0.268122
#118	4.790864	0.271620
#119	4.918802	0.273982
#120	5.346801	0.274272
