# Pressure/atm  V/A^3    σ_P    σ_V
0.0014225558601587377 135007.80617974684 0.043602836696682995 175.6794571430648
0.09936351203300739 133984.56611139255 0.04478245261658957 153.29692337951505
0.20013117002335767 132939.35600759502 0.045811479613564715 209.11603455578992
0.3006927238921092 131979.27192911378 0.045088799400480814 203.37673264123669
0.499404478617514 130167.04855696188 0.04542476084611859 251.36640301478482
0.9987860174155685 126237.08127594934 0.047290637751418084 159.21468695520662
